Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year
Volkswagen,18500,sedan,217,3,Diesel,yes,2006
Renault,3999,other,227,1.4,Gas,yes,2005
Renault,8800,van,200,1.9,Diesel,yes,2005
Mercedes-Benz,14500,van,205,2.2,Diesel,yes,2012
BMW,8900,sedan,240,2,Diesel,yes,2001
Volkswagen,1300,other,10,1.6,Diesel,yes,1984
BMW,NA,crossover,36,3,Diesel,yes,2013
Renault,8550,van,160,1.5,Diesel,yes,2014
Mercedes-Benz,10900,sedan,160,3,Diesel,yes,1996
BMW,48535.5,crossover,0,2,Diesel,yes,2016
BMW,25000,crossover,130,3,Diesel,yes,2012
BMW,NA,crossover,1,3,Diesel,yes,2016
Mitsubishi,7000,sedan,99,1.6,Petrol,yes,2005
BMW,5500,sedan,402,2,Petrol,yes,1988
Mercedes-Benz,2800,other,220,2.3,Petrol,no,2000
Mercedes-Benz,86000,crossover,3,3,Diesel,yes,2016
Volkswagen,9555,van,152,1.6,Diesel,yes,2012
Renault,7200,van,1,1.5,Diesel,yes,2012
Mercedes-Benz,7700,van,300,2.2,Other,yes,2004
BMW,75000,crossover,20,3,Diesel,yes,2014
Volkswagen,8650,hatch,150,1.4,Petrol,yes,2008
Toyota,10700,sedan,109,1.8,Petrol,yes,2007
Volkswagen,6300,van,1,2.5,Diesel,yes,2000
Toyota,13900,sedan,102,3.5,Gas,yes,2008
Audi,3150,vagon,310,2.5,Diesel,no,1999
Volkswagen,7500,other,360,2.5,Diesel,yes,2001
Volkswagen,6550,sedan,150,1.6,Petrol,yes,2001
BMW,7100,sedan,313,2,Gas,yes,1997
Volkswagen,3700,sedan,370,2,Gas,yes,1992
Toyota,20999,sedan,77,2.5,Gas,yes,2012
Renault,6750,vagon,1,1.5,Diesel,yes,2004
Mercedes-Benz,8400,other,457,5,Gas,yes,1996
Toyota,103999,crossover,0,4.5,Diesel,yes,2016
Mercedes-Benz,5200,sedan,432,3,Diesel,yes,1992
BMW,51000,sedan,97,3,Diesel,yes,2011
Toyota,27400,crossover,52,3.5,Gas,yes,2012
Toyota,12500,crossover,201,2,Petrol,yes,2006
Mercedes-Benz,24800,vagon,118,3,Diesel,yes,2010
Volkswagen,10600,sedan,118,1.8,Petrol,yes,2008
Mitsubishi,8900,other,150,3,Petrol,yes,2000
Renault,7200,van,101,1.5,Diesel,yes,2012
BMW,10000,sedan,274,4.4,Gas,yes,1998
Toyota,11700,crossover,126,2.4,Gas,yes,2008
BMW,64999,sedan,15,3,Petrol,yes,2012
Toyota,28900,crossover,83,3.5,Gas,yes,2012
BMW,60500,crossover,1,2,Diesel,yes,2016
Renault,5500,sedan,153,1.6,Other,yes,2006
BMW,85900,crossover,19,3,Diesel,yes,2015
BMW,49000,vagon,56,5,Petrol,yes,2007
Audi,22999,crossover,125,4.2,Petrol,yes,2008
Mercedes-Benz,22900,sedan,197,2.2,Diesel,yes,2010
BMW,85555,sedan,10,3,Other,yes,2015
Mercedes-Benz,30000,crossover,97,2.14,Diesel,yes,2011
BMW,2600,sedan,250,1.6,Petrol,yes,1996
Volkswagen,12500,crossover,230,3.2,Gas,yes,2003
BMW,6800,sedan,4,2.8,Gas,yes,1995
Mercedes-Benz,8700,other,280,NA,Diesel,yes,2001
Audi,4000,sedan,315,2.3,Gas,yes,1991
Audi,36500,crossover,159,3,Diesel,yes,2010
Volkswagen,10000,van,231,1.9,Diesel,yes,2005
Volkswagen,4700,hatch,160,2,Diesel,no,2006
BMW,27900,crossover,140,3,Diesel,yes,2009
Renault,7440,other,148,1.5,Diesel,yes,2012
Mercedes-Benz,17999,van,260,2.2,Diesel,yes,2013
Volkswagen,7750,van,235,1.9,Diesel,yes,2004
Mercedes-Benz,7200,van,285,2.2,Diesel,yes,2001
Volkswagen,3700,hatch,121,1.9,Diesel,yes,1993
Volkswagen,12000,vagon,187,2,Diesel,yes,2008
Audi,48000,crossover,75,3,Diesel,yes,2013
BMW,49000,sedan,58,4.4,Other,yes,2011
Mercedes-Benz,69500,crossover,84,3,Diesel,yes,2014
BMW,19999,crossover,227,3,Diesel,yes,2006
Volkswagen,30900,sedan,30,2,Diesel,yes,2014
Mercedes-Benz,44000,other,39,5.5,Petrol,yes,2009
Mercedes-Benz,10200,sedan,174,2.6,Gas,yes,2001
Mercedes-Benz,22000,crossover,160,4,Diesel,yes,2008
Mercedes-Benz,46700,sedan,115,5.5,Petrol,yes,2011
Mercedes-Benz,9999,sedan,322,2.7,Diesel,yes,2000
Volkswagen,4400,other,145,2.4,Diesel,yes,1993
Mercedes-Benz,45000,sedan,1,1.6,Petrol,yes,2015
Toyota,63333,other,33,4.5,Diesel,yes,2013
Volkswagen,12999,van,237,2.5,Diesel,yes,2005
Mercedes-Benz,15000,other,115,2.2,Diesel,yes,2011
BMW,24500,sedan,114,NA,Petrol,yes,2005
Volkswagen,1950,hatch,94,1.1,Petrol,yes,1982
BMW,58500,crossover,80,3,Diesel,yes,2013
Renault,6250,van,205,1.6,Petrol,yes,2007
Volkswagen,8900,sedan,160,1.6,Petrol,yes,2006
Mercedes-Benz,65000,other,0,1.6,Petrol,yes,2016
Volkswagen,15200,sedan,185,1.4,Petrol,yes,2011
Mercedes-Benz,121500,sedan,22,3,Diesel,yes,2014
Audi,30999,sedan,108,2,Diesel,yes,2013
BMW,22000,other,138,4.8,Petrol,yes,2007
Mercedes-Benz,10999,other,185,NA,Diesel,yes,2005
Mitsubishi,10500,crossover,95,3.2,Diesel,no,2008
BMW,3900,sedan,380,3,Gas,yes,1989
Mitsubishi,9900,sedan,55,2,Other,yes,2008
Mercedes-Benz,3799,sedan,210,2,Petrol,yes,1995
BMW,5000,sedan,305,2,Petrol,yes,1995
Audi,5300,other,370,1.8,Petrol,yes,1997
Renault,6450,vagon,100,1.5,Diesel,yes,2009
Toyota,44700,crossover,120,3.5,Petrol,yes,2013
Toyota,17800,crossover,220,3,Diesel,yes,2004
BMW,26900,sedan,158,5,Petrol,yes,2007
Volkswagen,14999,vagon,128,1.4,Gas,yes,2011
Mercedes-Benz,7650,sedan,340,5,Gas,yes,1997
Volkswagen,12750,vagon,130,1.4,Gas,yes,2010
Volkswagen,16000,hatch,26,1.2,Petrol,yes,2014
Toyota,65000,crossover,90,4.5,Diesel,yes,2012
Renault,11999,hatch,65,1.5,Diesel,yes,2014
BMW,3000,sedan,294,2,Diesel,no,1999
Volkswagen,17900,crossover,70,1.4,Petrol,yes,2012
Volkswagen,8200,sedan,180,NA,Petrol,yes,2007
Mercedes-Benz,109000,crossover,0,3.5,Diesel,yes,2016
Mercedes-Benz,4500,sedan,409,2.6,Petrol,yes,1991
Audi,19300,sedan,113,1.8,Petrol,yes,2009
Volkswagen,11300,van,250,2.5,Diesel,yes,2007
Mitsubishi,18800,crossover,47,3,Petrol,yes,2008
Toyota,28900,crossover,83,NA,Petrol,yes,2012
Mercedes-Benz,4150,other,277,2.2,Diesel,yes,2000
Volkswagen,14000,crossover,194,3.2,Gas,yes,2004
Mercedes-Benz,13995,van,126,2.2,Diesel,yes,2013
Toyota,NA,crossover,1,4.5,Diesel,yes,2016
Renault,6400,other,209,1.5,Diesel,yes,2005
Renault,4900,sedan,90,1.4,Gas,yes,2008
Audi,6400,sedan,261,1.8,Gas,yes,2000
Renault,9400,van,270,2,Diesel,yes,2007
Toyota,15400,sedan,152,3.5,Gas,yes,2007
Volkswagen,2900,sedan,238,2,Gas,no,2002
Renault,9500,vagon,78,1.5,Diesel,yes,2014
Volkswagen,23000,sedan,75,2,Petrol,yes,2013
Toyota,10600,crossover,185,2,Gas,yes,2005
Renault,NA,other,179,2.5,Diesel,yes,2011
Audi,2550,sedan,304,2.5,Diesel,no,1998
Volkswagen,8500,sedan,87,1.6,Petrol,yes,2011
Audi,10500,vagon,243,2.5,Diesel,yes,2003
Mercedes-Benz,18000,sedan,99,1.8,Petrol,yes,2008
Mercedes-Benz,6100,sedan,280,NA,Gas,yes,1999
Mitsubishi,1550,hatch,1,1.8,Diesel,yes,1990
BMW,3800,sedan,250,3,Diesel,no,2002
BMW,42000,crossover,128,4.4,Petrol,yes,2011
Mitsubishi,8500,sedan,110,2,Petrol,yes,2008
Toyota,24900,sedan,30,2.5,Petrol,yes,2014
Volkswagen,10200,vagon,186,2,Diesel,yes,2005
BMW,14200,sedan,135,3,Gas,yes,2004
Volkswagen,22500,crossover,151,3,Diesel,yes,2009
Toyota,47500,crossover,45,3,Diesel,yes,2014
BMW,4500,vagon,360,2,Petrol,yes,1993
BMW,8300,sedan,197,3,Petrol,yes,2001
Toyota,14300,hatch,60,1.6,Petrol,yes,2013
Renault,18456.16,crossover,1,1.5,Diesel,yes,2016
Renault,6999,van,173,1.5,Diesel,yes,2006
Mitsubishi,7500,sedan,94,1.6,Petrol,yes,2007
Volkswagen,2850,sedan,350,2,Petrol,yes,1990
Mercedes-Benz,5800,van,282,2.2,Diesel,yes,2001
Toyota,3700,hatch,282,1.4,Petrol,yes,1995
Renault,6555,vagon,180,1.5,Diesel,yes,2005
Volkswagen,23999,sedan,80,1.8,Petrol,yes,2012
Mitsubishi,21500,crossover,47,2.4,Petrol,yes,2012
Volkswagen,5700,sedan,300,1.8,Petrol,yes,2001
Mercedes-Benz,200000,van,19,3.5,Petrol,yes,2013
Mercedes-Benz,NA,vagon,200,2.2,Diesel,yes,2006
Mercedes-Benz,16800,van,116,NA,Other,yes,2013
Volkswagen,4500,vagon,220,2,Diesel,no,2005
BMW,6800,sedan,297,2.5,Petrol,yes,2000
Toyota,22900,sedan,84,2.5,Petrol,yes,2012
Volkswagen,8500,van,210,2.5,Diesel,yes,2003
Renault,8700,van,183,1.9,Diesel,yes,2004
BMW,12200,sedan,239,3,Diesel,yes,2001
BMW,23900,crossover,235,3,Diesel,yes,2007
Mitsubishi,16000,vagon,174,3.2,Diesel,yes,2006
Mitsubishi,7000,sedan,158,1.6,Petrol,yes,2007
Renault,9450,vagon,215,1.5,Diesel,yes,2008
Mercedes-Benz,41900,sedan,95,6.3,Other,yes,2011
Mitsubishi,7400,sedan,148,1.6,Petrol,yes,2008
Renault,2350,vagon,245,1.9,Diesel,no,2003
Audi,3390,sedan,289,2.5,Diesel,no,2002
BMW,40755,sedan,0,2,Petrol,yes,2016
Volkswagen,3300,vagon,430,1.8,Petrol,yes,1991
Toyota,1100,van,140,2,Gas,yes,1985
Volkswagen,49500,crossover,80,3,Diesel,yes,2014
Renault,8700,hatch,100,1.5,Diesel,yes,2010
Mercedes-Benz,20400,sedan,190,1.8,Gas,yes,2011
BMW,17700,sedan,98,2,Petrol,yes,2011
BMW,17900,sedan,69,2,Petrol,yes,2008
Mercedes-Benz,5500,sedan,269,2.2,Petrol,yes,1994
Mercedes-Benz,6200,sedan,221,1.8,Gas,yes,2004
Mercedes-Benz,3500,van,257,2.2,Diesel,no,2002
BMW,8100,vagon,180,2,Diesel,no,2011
Toyota,2499,vagon,254,2,Diesel,no,2000
Audi,3150,sedan,10,2.8,Petrol,yes,1991
Audi,4000,sedan,380,2.8,Petrol,yes,1997
Audi,4000,vagon,234,2.5,Diesel,no,2001
BMW,2050,vagon,300,2.5,Diesel,no,1997
Mercedes-Benz,2600,hatch,178,1.7,Diesel,no,1999
Mercedes-Benz,24500,sedan,222,5.5,Petrol,yes,2005
BMW,14600,sedan,116,2.5,Diesel,yes,2004
Mercedes-Benz,16900,van,180,3,Diesel,yes,2008
Volkswagen,14500,crossover,173,2.5,Diesel,yes,2005
Volkswagen,38365,sedan,0,2,Diesel,yes,2016
Mercedes-Benz,17800,van,162,1.8,Diesel,yes,2012
Renault,5000,sedan,200,1.4,Petrol,yes,2007
Toyota,42000,crossover,97,4,Petrol,yes,2010
BMW,35500,sedan,67,3,Petrol,yes,2011
BMW,3000,sedan,190,2,Petrol,no,2000
BMW,22600,crossover,69,3,Petrol,no,2013
Volkswagen,12900,other,142,2,Petrol,yes,2007
Mercedes-Benz,7600,van,240,2.2,Diesel,yes,2005
Toyota,37700,crossover,47,5.7,Gas,yes,2009
Toyota,8300,sedan,168,2,Petrol,yes,2004
BMW,65500,crossover,1,2,Diesel,yes,2016
Audi,34500,sedan,71,2.8,Petrol,yes,2012
Toyota,7500,sedan,185,3,Gas,yes,2004
Volkswagen,13900,vagon,123,1.4,Gas,yes,2013
Renault,4000,van,194,1.9,Diesel,yes,2000
Audi,2300,vagon,250,2.5,Diesel,no,2001
Renault,5650,van,140,1.4,Petrol,yes,2009
Volkswagen,11800,other,200,1.9,Diesel,yes,2007
Audi,44000,hatch,1,1.4,Petrol,yes,2016
Audi,23400,crossover,105,4.2,Gas,yes,2007
BMW,2666,sedan,360,2.5,Diesel,no,1996
BMW,23900,crossover,60,2,Petrol,yes,2013
Toyota,14000,sedan,25,2.5,Petrol,yes,2014
Mercedes-Benz,NA,sedan,9,3,Diesel,yes,2014
BMW,69999,crossover,1,2,Petrol,yes,2016
Mercedes-Benz,58999,crossover,0,2.2,Diesel,yes,2016
Audi,22500,other,71,3.6,Petrol,yes,2007
Toyota,10300,sedan,108,1.6,Petrol,yes,2008
Renault,9300,van,200,1.5,Diesel,yes,2009
Audi,37800,other,126,3,Diesel,yes,2010
Toyota,10400,sedan,144,1.3,Petrol,yes,2012
Renault,6700,van,160,1.5,Diesel,yes,2012
Renault,7400,van,156,1.5,Diesel,yes,2012
Renault,11200,van,157,1.5,Diesel,yes,2012
Toyota,25900,crossover,97,4,Petrol,yes,2009
Mercedes-Benz,11500,van,381,2.2,Diesel,yes,2006
BMW,3950,sedan,300,2,Petrol,yes,1986
Renault,11500,vagon,230,1.5,Diesel,yes,2012
Toyota,2600,sedan,218,2.2,Petrol,yes,1994
Mercedes-Benz,55000,crossover,40,4.6,Petrol,yes,2013
Renault,6650,hatch,274,1.5,Diesel,yes,2006
Mercedes-Benz,11900,van,215,2.2,Diesel,yes,2011
Renault,8600,van,100,1.5,Diesel,yes,2012
Mercedes-Benz,6700,van,310,2.2,Diesel,yes,2001
Volkswagen,21500,crossover,178,3,Diesel,yes,2008
Toyota,17777,other,120,2.7,Gas,yes,2006
BMW,29000,sedan,170,2,Diesel,yes,2011
Volkswagen,7300,sedan,125,1.6,Petrol,yes,2005
BMW,58000,crossover,64,2,Diesel,yes,2015
Toyota,43999,other,1,2.8,Diesel,yes,2016
Volkswagen,16450,van,143,2,Diesel,yes,2012
Toyota,26900,crossover,118,2.7,Petrol,yes,2011
Renault,8250,sedan,148,NA,Other,yes,2011
BMW,13900,sedan,262,4,Diesel,yes,2003
Mercedes-Benz,5500,sedan,250,2.7,Diesel,no,2003
Volkswagen,3350,other,223,1.9,Diesel,yes,1997
Volkswagen,9800,hatch,98,1.6,Gas,yes,2010
Mercedes-Benz,13899,hatch,232,3,Diesel,yes,2007
Mercedes-Benz,15200,sedan,195,3,Diesel,yes,2007
Toyota,8900,sedan,87,1.6,Petrol,yes,2008
Mitsubishi,17800,crossover,111,2.4,Petrol,yes,2011
Audi,2650,vagon,270,2.5,Diesel,no,2001
Mitsubishi,10200,sedan,102,2,Gas,yes,2008
Toyota,12500,sedan,150,2.4,Petrol,yes,2007
Audi,2500,hatch,200,1.6,Petrol,no,1999
Toyota,16200,crossover,219,2.7,Petrol,yes,2006
BMW,28000,sedan,127,2.5,Petrol,yes,2010
Mercedes-Benz,5000,sedan,240,2.2,Diesel,no,2004
Toyota,8900,sedan,154,1.6,Gas,yes,2008
BMW,29900,crossover,182,3,Petrol,yes,2008
Mercedes-Benz,12950,other,199,2.2,Diesel,yes,2012
Volkswagen,19999,van,152,2,Diesel,yes,2012
Audi,10000,sedan,131,1.8,Petrol,yes,2005
BMW,39500,vagon,93,2,Diesel,yes,2012
Volkswagen,7900,other,123,1.4,Petrol,yes,2008
Volkswagen,6000,van,460,1.9,Diesel,yes,1997
Mercedes-Benz,219900,crossover,30,6.3,Petrol,yes,2013
Mercedes-Benz,5600,van,480,2.2,Diesel,yes,1999
Mercedes-Benz,15900,sedan,216,5,Petrol,yes,2007
Mitsubishi,6700,sedan,155,1.6,Gas,yes,2007
Renault,9500,van,189,2,Diesel,yes,2010
Audi,3600,sedan,374,2.5,Diesel,no,2001
Renault,9150,van,220,2,Diesel,yes,2007
Mercedes-Benz,41500,other,26,NA,Diesel,yes,2013
Mercedes-Benz,12900,van,185,2.2,Diesel,yes,2011
Renault,11500,vagon,175,1.5,Diesel,yes,2011
Toyota,39500,other,1,2.8,Diesel,yes,2016
Renault,4200,sedan,310,1.4,Petrol,yes,2003
BMW,4100,sedan,26,3,Diesel,no,2001
Volkswagen,9200,van,248,1.9,Diesel,yes,2007
Audi,11400,crossover,250,2.5,Diesel,yes,2005
Volkswagen,24000,sedan,3,1.6,Diesel,yes,2016
Renault,1800,hatch,1,1.4,Gas,yes,1988
Mercedes-Benz,3799,sedan,210,2,Petrol,yes,1995
Mercedes-Benz,NA,sedan,0,3,Petrol,yes,2016
Mercedes-Benz,110000,crossover,0,3,Diesel,yes,2016
BMW,16999,vagon,213,3,Diesel,yes,2007
Audi,6700,sedan,340,2.6,Gas,yes,1997
Toyota,2200,hatch,50,2,Petrol,yes,1991
Renault,NA,sedan,100,1.4,Petrol,yes,2009
Toyota,4500,sedan,238,1.8,Petrol,yes,1996
BMW,10999,sedan,225,3,Diesel,yes,2003
Mitsubishi,NA,sedan,90,2,Petrol,yes,2007
BMW,4000,sedan,380,2,Petrol,yes,1991
Volkswagen,5400,vagon,250,1.6,Petrol,yes,2003
Mercedes-Benz,1700,sedan,300,2,Gas,no,1998
Audi,4000,sedan,320,2.8,Petrol,yes,1992
Mercedes-Benz,55000,crossover,127,5.5,Petrol,yes,2008
BMW,NA,crossover,0,2,Diesel,yes,2016
BMW,2500,sedan,44,2.5,Diesel,no,1997
Mitsubishi,15999,crossover,149,3,Gas,yes,2008
Mercedes-Benz,7800,hatch,125,2.3,Petrol,yes,2001
Volkswagen,12114.35,sedan,0,1.6,Petrol,yes,2016
Volkswagen,12500,sedan,118,1.6,Diesel,yes,2011
Renault,11500,van,160,1.5,Diesel,yes,2010
Volkswagen,10999,other,240,2.5,Diesel,yes,2005
Mercedes-Benz,15300,other,234,2.2,Diesel,yes,2008
Mercedes-Benz,12300,sedan,300,2.2,Diesel,yes,2003
Volkswagen,12400,other,248,2.5,Diesel,yes,2007
Mercedes-Benz,50800,crossover,30,3.5,Diesel,yes,2013
BMW,77500,crossover,1,3,Petrol,yes,2016
Renault,6800,van,119,1.5,Diesel,yes,2012
BMW,6399,sedan,282,2,Petrol,yes,1995
Audi,3550,sedan,196,2.8,Petrol,no,1997
BMW,31800,sedan,115,3,Diesel,yes,2010
Volkswagen,1700,hatch,247,1.4,Petrol,no,1999
BMW,14300,sedan,198,NA,Petrol,yes,2005
Mercedes-Benz,14900,sedan,171,3.2,Gas,yes,2006
Mercedes-Benz,5100,sedan,295,3,Diesel,yes,1994
Renault,12800,hatch,125,1.1,Diesel,yes,2012
BMW,5650,sedan,284,2,Petrol,yes,1998
Audi,5200,sedan,250,1.8,Other,yes,1996
Renault,10100,vagon,190,2,Diesel,yes,2012
Mercedes-Benz,295000,sedan,29,6,Petrol,yes,2011
Mercedes-Benz,14750,sedan,220,3,Diesel,yes,2005
Volkswagen,4500,sedan,230,2,Gas,yes,1996
Audi,19500,crossover,186,4.2,Petrol,yes,2006
BMW,5400,crossover,250,3,Petrol,no,2003
Mercedes-Benz,12900,sedan,255,2.7,Diesel,yes,2003
Mitsubishi,15900,crossover,138,3,Gas,yes,2008
Renault,11800,other,179,1.5,Diesel,yes,2012
BMW,34500,sedan,45,2,Petrol,yes,2013
Renault,6200,van,228,2.5,Diesel,yes,2005
Mercedes-Benz,16500,other,107,2.2,Diesel,yes,2010
Volkswagen,55555,van,53,2,Diesel,yes,2013
Toyota,22500,sedan,12,2.5,Petrol,yes,2014
Audi,8700,sedan,202,3.7,Gas,yes,1998
Mercedes-Benz,NA,van,30,2.2,Diesel,yes,2014
Audi,35900,sedan,105,2,Diesel,yes,2014
Mercedes-Benz,6800,van,242,2.2,Diesel,yes,1999
Mitsubishi,18500,crossover,135,3,Gas,yes,2009
BMW,12300,sedan,140,2,Petrol,yes,2005
Toyota,18800,vagon,89,1.8,Petrol,yes,2012
Mercedes-Benz,11700,crossover,284,4,Diesel,yes,2004
Audi,14900,crossover,183,3.6,Petrol,no,2007
Volkswagen,8900,sedan,144,1.6,Petrol,yes,2013
BMW,NA,sedan,1,3,Petrol,yes,2010
Volkswagen,9000,sedan,223,2.5,Diesel,yes,2007
BMW,7250,sedan,300,2.8,Petrol,yes,1999
Mercedes-Benz,35900,crossover,254,5,Gas,yes,2004
Toyota,14900,sedan,110,3.5,Petrol,yes,2008
Volkswagen,14900,van,170,1.6,Diesel,yes,2012
Mercedes-Benz,46500,crossover,127,5,Petrol,yes,2008
Mercedes-Benz,7900,other,206,2.2,Diesel,yes,2004
Toyota,35999,crossover,102,4,Petrol,yes,2011
Volkswagen,6800,sedan,178,NA,Gas,yes,2004
Volkswagen,7300,van,240,1.9,Diesel,yes,2005
BMW,12600,sedan,219,3.6,Petrol,yes,2002
BMW,9000,sedan,225,2.2,Gas,yes,2002
BMW,37200,other,115,3,Diesel,yes,2011
Audi,63200,sedan,0,2,Petrol,yes,2016
BMW,86999,crossover,0,3,Diesel,yes,2016
Volkswagen,NA,van,270,2.4,Diesel,yes,1993
Mercedes-Benz,4100,sedan,410,2.2,Diesel,yes,1998
Mercedes-Benz,11800,sedan,215,3.2,Petrol,yes,2003
Audi,4000,vagon,300,2.5,Diesel,no,2001
Mercedes-Benz,35500,sedan,160,6.5,Petrol,yes,2008
Volkswagen,9900,van,149,1.6,Diesel,yes,2013
BMW,9999,sedan,271,3,Diesel,yes,2001
Volkswagen,11500,sedan,118,2,Petrol,yes,2007
BMW,4850,sedan,280,3,Diesel,no,1999
Mitsubishi,5850,hatch,130,1.3,Petrol,yes,2005
Toyota,103999,crossover,0,4.5,Diesel,yes,2016
Mercedes-Benz,NA,sedan,25,3,Diesel,yes,2014
BMW,32000,crossover,138,3,Petrol,yes,2009
Toyota,61990,crossover,68,4.5,Diesel,yes,2012
Toyota,8888,sedan,172,1.8,Gas,yes,2005
Mitsubishi,12700,crossover,110,2.4,Gas,yes,2008
Toyota,28500,sedan,16,2.5,Petrol,yes,2015
BMW,47777,crossover,142,3,Other,yes,2011
BMW,NA,crossover,16,NA,Other,yes,2016
BMW,16700,sedan,150,2,Diesel,yes,2008
Volkswagen,8757,sedan,32,NA,Other,no,2015
Mercedes-Benz,2500,sedan,200,2.3,Gas,yes,1986
Toyota,12900,sedan,134,2.4,Gas,yes,2007
Volkswagen,9900,van,300,2.5,Diesel,yes,2007
Toyota,51500,crossover,70,3,Diesel,yes,2015
Volkswagen,6200,van,180,2,Diesel,yes,2005
Audi,13333,other,178,2,Diesel,yes,2008
Mercedes-Benz,43500,other,51,3,Diesel,yes,2014
BMW,23000,other,100,NA,Other,yes,2005
Volkswagen,7777,other,214,2,Other,yes,2007
Volkswagen,3600,vagon,470,1.8,Petrol,yes,1994
Volkswagen,20600,sedan,107,1.8,Petrol,yes,2012
Volkswagen,9500,van,188,1.9,Diesel,yes,2006
Mercedes-Benz,17500,van,220,3,Diesel,yes,2012
Volkswagen,9000,sedan,178,1.9,Diesel,yes,2009
Volkswagen,10500,van,246,2.5,Diesel,yes,2006
Mercedes-Benz,11300,sedan,363,3.2,Gas,yes,2004
Renault,9200,hatch,12,1.2,Petrol,yes,2013
BMW,18500,sedan,114,2,Gas,yes,2008
Mercedes-Benz,NA,crossover,0,4.7,Petrol,yes,2016
Volkswagen,28713.75,hatch,0,2,Diesel,yes,2015
BMW,31500,crossover,130,3,Diesel,yes,2010
Renault,2950,vagon,280,19,Diesel,yes,2000
Toyota,11999,sedan,139,3.5,Petrol,yes,2008
BMW,67431,crossover,0,2,Diesel,yes,2016
Volkswagen,3500,hatch,220,2,Petrol,yes,1994
Renault,9300,van,94,2,Diesel,yes,2012
BMW,62000,crossover,1,2,Diesel,yes,2016
Volkswagen,35500,crossover,112,NA,Diesel,yes,2011
BMW,57000,crossover,47,3,Diesel,yes,2014
Volkswagen,7900,van,229,1.9,Diesel,yes,2001
BMW,4400,sedan,300,2,Petrol,yes,1995
BMW,62900,crossover,1,2,Diesel,yes,2016
Mercedes-Benz,23900,sedan,124,1.8,Petrol,yes,2012
Audi,21900,other,114,3.2,Petrol,yes,2009
BMW,15250,other,144,3,Petrol,yes,2004
Mercedes-Benz,4300,sedan,280,1.8,Petrol,yes,1993
Mercedes-Benz,14600,van,217,2.2,Diesel,yes,2012
Toyota,15000,crossover,184,2.7,Gas,yes,2005
Mercedes-Benz,5300,van,212,2.2,Diesel,yes,2000
Mercedes-Benz,7000,sedan,190,2.6,Petrol,yes,2001
BMW,13900,other,80,3,Petrol,yes,2002
Toyota,29000,crossover,120,4,Gas,yes,2008
Volkswagen,20900,sedan,25,2,Diesel,yes,2015
Mercedes-Benz,20500,sedan,173,1.8,Gas,yes,2011
Toyota,22999,crossover,152,4,Gas,yes,2008
Audi,95000,other,30,5.2,Petrol,yes,2010
Volkswagen,9599,sedan,88,1.6,Petrol,yes,2014
Toyota,NA,crossover,1,2.2,Diesel,yes,2016
Volkswagen,10500,van,299,2.5,Diesel,yes,2002
Mercedes-Benz,23999,sedan,204,3.5,Petrol,yes,2008
Renault,10200,van,149,1.5,Diesel,yes,2013
Toyota,9950,sedan,142,1.8,Petrol,yes,2008
Toyota,21999,crossover,69,3.5,Petrol,yes,2008
Mercedes-Benz,18500,crossover,180,3.5,Petrol,yes,2008
Mercedes-Benz,40500,crossover,54,5.5,Petrol,yes,2011
Volkswagen,3100,sedan,390,1.8,Petrol,yes,1990
BMW,8100,crossover,175,3,Gas,no,2005
Audi,8100,vagon,302,2.5,Diesel,yes,2000
Volkswagen,2600,vagon,288,1.8,Petrol,yes,1990
Renault,7299,sedan,160,2,Petrol,yes,2007
Volkswagen,9600,sedan,107,1.6,Gas,yes,2011
Renault,10500,vagon,250,1.5,Diesel,yes,2011
Mercedes-Benz,26800,vagon,160,2.2,Diesel,yes,2014
Audi,31999,sedan,107,3,Diesel,yes,2009
Volkswagen,12900,van,176,2.5,Diesel,yes,2008
Audi,NA,crossover,65,2.99,Diesel,yes,2013
BMW,16500,other,122,2.2,Petrol,yes,2005
Mitsubishi,6000,hatch,118,1.3,Petrol,yes,2006
Toyota,NA,hatch,76,1,Petrol,yes,2007
Toyota,9950,sedan,140,1.4,Petrol,yes,2012
Mercedes-Benz,NA,crossover,27,3,Diesel,yes,2015
Volkswagen,5700,vagon,199,1.8,Petrol,yes,1999
Audi,48000,crossover,90,3,Diesel,yes,2013
Volkswagen,1296.75,sedan,1,1.6,Petrol,yes,1980
Mitsubishi,8000,crossover,220,2.4,Gas,yes,2004
Mitsubishi,12500,other,48,1.6,Petrol,yes,2012
Mercedes-Benz,57000,sedan,61,4.6,Petrol,yes,2012
Mercedes-Benz,85000,sedan,36,5.5,Petrol,yes,2014
Renault,4200,sedan,180,1.4,Petrol,yes,2003
BMW,10600,sedan,285,2,Diesel,yes,2007
Audi,55000,crossover,65,2.99,Diesel,yes,2013
Mercedes-Benz,31500,van,95,2.2,Diesel,yes,2013
Audi,9300,sedan,186,2.8,Petrol,yes,2000
Renault,4299,vagon,300,1.5,Diesel,yes,2003
Audi,48900,other,82,4.2,Petrol,yes,2007
Toyota,13300,other,131,2.4,Gas,yes,2008
Audi,13300,sedan,207,4.2,Petrol,yes,2004
BMW,49900,other,82,3,Petrol,yes,2012
BMW,13700,sedan,276,3,Diesel,yes,2004
Volkswagen,5999,van,300,1.8,Gas,yes,1999
Toyota,8700,hatch,38,1.6,Petrol,yes,2008
Volkswagen,18000,crossover,155,2,Diesel,yes,2011
BMW,55500,crossover,90,3,Diesel,yes,2013
